"Row.names","hypermean","nothypermean","ttest_pval","log2_hyper_v_nothyper","wilcox_pval","cohens","deseq_pval","deseq_log2","epi_04_um_300s_pval","epi_04um_300s_spearman","epi_04_um_300s_HYPER_pval","epi_04um_300s_HYPER_spearman","overlapgroup","GOIup","GOIdown"
"BRCA1",15.2550840573296,19.9786427420575,0.310540581522176,-0.38916844697291,0.386339295227685,0.210373697924755,0.0630185000567859,-0.749984106472552,0.770942469066993,-0.032241069014686,0.947126102766429,0.00633732247232327,NA,NA,NA
"PRPF4",31.4221384593828,41.7794051004154,0.245748486751415,-0.41101058215906,0.28720230277517,0.281587492850613,0.2584774331591,-0.519331702603862,0.549402836456132,-0.0662393596684493,0.836453566511293,-0.0197253705838823,NA,NA,NA
"BRCC3",34.2572886007969,48.8464854474345,0.122360766764565,-0.511843793230437,0.386389807875378,0.307764133237461,0.0851910800712765,-0.685789138768709,0.984785200222081,0.00211236579846002,0.765282218091221,-0.0285247341217761,NA,NA,NA
"BRD1",13.1585577992635,14.5106948988519,0.740693911346086,-0.141115234041106,1,0.084486471761146,0.599552494295193,-0.272174605886698,0.515719160196903,0.0719017568786196,0.396055449872367,0.0809699622845855,NA,NA,NA
"BRD2",518.011692600307,571.374295806732,0.392513919024458,-0.141451472868997,0.199489725561889,0.256244418287284,0.150059263707464,-0.217891699175606,0.167756042038062,-0.151911446006713,0.245129985684958,-0.110727327940744,NA,NA,NA
"HSPB11",291.091193077551,302.238026492587,0.787490489567625,-0.0542139949926736,0.645699932333652,0.0757743392561612,0.784799789111725,-0.0486970030700303,0.731078957869783,-0.0380563647827713,0.880768362719484,-0.0143332890362372,NA,NA,NA
"BRD3OS",236.211648256644,202.902537776068,0.401397578825718,0.219293200293758,0.864170642246009,0.327753848795997,0.80559862225511,-0.0409373733088568,0.711680208836098,0.0409230007246197,0.520991951033306,0.0612764127114011,NA,NA,NA
"BRD4",149.132989593578,171.886875359182,0.111925162031194,-0.204859959826403,0.280202755188603,0.353281701338445,0.132529688589667,-0.21778417357367,0.496356992356068,0.0752415963818008,0.381409376819903,0.083500487097841,NA,NA,NA
"BRD7",91.8126973283933,81.9880690629575,0.644707852906451,0.163279702946328,0.592936077528902,0.174508856661795,0.457999792443434,-0.166303531322756,0.932659864954064,-0.00935961699741302,0.535208027514601,-0.0592043873216619,NA,NA,NA
"BRD8",34.7500066902503,48.6867198161919,0.276615736122686,-0.486515049198885,0.936034461644274,0.211757073475317,0.0845575078817505,-0.925473167793239,0.993683394257289,0.000876930695013818,0.629345346876376,0.046098894719193,NA,NA,NA
"MANBA",524.459465592033,419.148289845586,0.150625569783825,0.323370530987051,0.199489725561889,0.455135131577114,0.0830285248851331,0.371868998946363,0.978186410733007,-0.00302870723184685,0.277876065484836,0.103417564143128,NA,NA,NA
"BRF1",77.2014784831986,77.0672705761679,0.989385588696422,0.00251017956583165,0.847388941729213,0.00404792688471726,0.20222671957777,-0.213377543606595,0.8341749217137,0.0231863239254095,0.892669323283039,0.0128935518066659,NA,NA,NA
"BRI3",32.0728956334631,33.2070177823823,0.847588017000385,-0.0501335544367974,0.676695098975212,0.043310491989404,0.196222300937358,-0.356385420696937,0.684439043354119,0.0449950418858318,0.160676633246246,0.133455523968399,NA,NA,NA
"HTATIP2",6019.58194957109,6011.99561572483,0.994292098321219,0.00181934041643178,0.65339389423426,0.00209344853628094,0.649208358086932,-0.107937401558903,0.880417005463686,0.0166629545029701,0.775947327746702,0.0271926631045156,NA,NA,NA
"BRK1",14926.904655078,14170.4431640683,0.37054965912026,0.0750301518226677,0.203261225898452,0.195848046274225,0.494506894438451,0.0765270890305692,0.095546403240576,0.183069651508924,0.166164981580205,0.131742364831728,NA,NA,NA
"PRR16",319.07730118233,374.707077955848,0.390629271695105,-0.23185724894275,0.207084380901756,0.246828532868352,0.560840862964841,-0.162235979244183,0.435316745747123,-0.0862523146460734,0.107587610760404,-0.152868479372471,NA,NA,NA
"HTRA2",355.096207671812,322.627907590652,0.203554158561888,0.138338714612211,0.171142957100648,0.368553728012451,0.16578607343225,0.155802008611797,0.955878832020902,0.00612832065306805,0.415270682324217,0.0777329937449587,NA,NA,NA
"HTT",960.287214845068,848.459619665336,0.404086547534985,0.178619969950899,0.638043696608678,0.308430323540426,0.26806632847474,0.156267253090742,0.615298728845721,0.0556208408363581,0.278495243382793,0.103285125406877,NA,NA,NA
"HUS1",54.0950265931573,56.744919731017,0.768594477057794,-0.0689952751693806,0.965887357538271,0.0677401314526102,0.585446747569464,-0.143559180686152,0.456046141130294,-0.082423380419859,0.834677083941992,-0.0199427103490776,NA,NA,NA
"BRPF3",26.8332183105014,20.6524920979867,0.278135306129994,0.377704218797909,0.270388457333682,0.315940821409693,0.875124621595775,-0.0691546099175785,0.059597988490116,0.206408195959322,0.0618492896977875,0.17703990455509,NA,NA,NA
"PRR5",33.4973433507991,36.8565938478938,0.730534992522466,-0.137876067465537,0.910599034044248,0.0774428922047976,0.435568269516293,-0.319495538852975,0.471271109412474,0.0796721565423961,0.375872915859755,0.0844723221482723,NA,NA,NA
"BRWD1-AS2",91.7685782520455,81.8446621673945,0.526920759157695,0.165111927930612,0.622847134975783,0.185735707104015,0.623787045461788,0.129003243506346,0.788911779773564,-0.0296489166140995,0.882920654345653,-0.0140726837810329,NA,NA,NA
"BRWD3",294.347177862135,281.95769197586,0.789052940033108,0.062040094386282,0.607809548906652,0.0940313258717225,0.434936504867986,0.144349795479244,0.644002657210695,-0.0511537509057746,0.407216953940306,-0.0790787421939646,NA,NA,NA
"HYOU1",12.3494511567162,17.8640080343783,0.334132495403004,-0.532608879195418,0.587405110565763,0.190246412694004,0.204476093742508,-0.756837004959928,0.639135097490352,-0.0519053348834245,0.850243679552457,0.0180415807704486,NA,NA,NA
"IAH1",47.432529125168,52.8239054004807,0.509055707608914,-0.155314171761018,0.65339389423426,0.157529328997904,0.15626768704706,-0.363330791796193,0.812317591761722,-0.0262960668022556,0.769203931504469,-0.0280342899123066,NA,NA,NA
"PRRC2A",52.2500005738438,52.3264123302778,0.98948757502838,-0.00210829342162528,0.991469402154499,0.00331574270213141,0.809859799312663,-0.0460344524679355,0.767927736569737,0.0326776238459463,0.63902380586488,0.0448027428086497,NA,NA,NA
"BST1",52.9310495719176,61.5214779900083,0.695080423475715,-0.216975901460736,1,0.0800931680155742,0.416555770633361,-0.417461712208927,0.349935383240794,0.103259996305059,0.147834939159548,0.137641904515081,NA,NA,NA
"BST2",71.2066206059213,105.719218515657,0.179284844487572,-0.570154375058419,0.600350140923549,0.237043115807133,0.116282219416096,-0.691658268737514,0.753495312843235,0.034774597199004,0.297187272409555,0.0993762587981309,NA,NA,NA
"PRRG2",14.3211799443952,16.9075942148706,0.255875179520596,-0.239521029572996,0.970149154638239,0.218955638645234,0.180410515002215,-0.398770160051166,0.117391578752448,-0.172145905068008,0.940610065430136,0.00711966533197563,NA,NA,NA
"ICA1",51.6631401774659,56.4411496176038,0.553101276927092,-0.127612037978115,0.37485660106136,0.16329573449636,0.412087312989157,-0.17065021145531,0.591651759015518,-0.0593687394175733,0.108175820985595,-0.152616418551864,NA,NA,NA
"BTBD10",85.6848861789505,108.257278574821,0.153960361257453,-0.337351369234366,0.27546843026601,0.298181521337583,0.0542648089441414,-0.478958669257973,0.838747974394901,-0.0225380387654155,0.357180705707165,-0.0878196987865551,NA,NA,NA
"PRRT3",117.761349017649,126.083067374613,0.64533480356123,-0.0985084350873827,0.789243526367258,0.123089306429075,0.738552711920448,-0.0759272623030017,0.453716311115154,-0.0828488175561051,0.688699695896114,0.0382705225593482,NA,NA,NA
"BTBD19",109.835951175667,79.6390568963495,0.200231569121441,0.463802308724195,0.199489725561889,0.507359648359506,0.578142928480409,0.138345211508935,0.035077595769843,0.230293173632235,0.0566737898912219,0.18062507516038,NA,NA,NA
"BTBD2",205.752067383978,168.496320228808,0.330582606580509,0.288189841924835,0.177929659148932,0.25824729180904,0.565805874325688,0.158873362698391,0.245511132134972,0.128107225288184,0.0525440489029172,0.183683982746057,NA,NA,NA
"ICE1",11.7320771969424,15.829767178657,0.352567582333652,-0.432181567577609,0.651192178779169,0.166944505492785,0.582524395347561,-0.346107948864731,0.21167213037699,0.137687949633683,0.3907639954352,0.081877628306728,NA,NA,NA
"BTBD6",181.25665530991,167.163674800803,0.728589810836159,0.116772589156972,0.357840305399484,0.0838593020027665,0.987067097607457,0.00483433151308976,0.0996443385806762,0.180881689093944,0.0598246460903828,0.178412066599792,NA,NA,NA
"BTBD7",112.950874253749,114.829209852198,0.890515090332655,-0.0237942389968908,0.965887357538271,0.0426161248180955,0.833111318113746,-0.0353655948342057,0.271222744285727,-0.121421784575747,0.260111535524514,-0.107305281884701,NA,NA,NA
"BTBD8",7.67344702356517,8.33681770845689,0.809458974530189,-0.119621987014661,0.535170578720366,0.061270483490319,0.560154372393424,-0.247966651469877,0.83024595628322,-0.0237439247818874,0.272068590405006,-0.104669522148028,NA,NA,NA
"PRTFDC1",1294.18235095777,1275.16857833827,0.839265028096622,0.0213529229575528,0.931837040820334,0.0529259368804213,0.492213342072454,0.0800744296986307,0.737905879892539,-0.0370535486759056,0.269421893139464,-0.105246073146857,NA,NA,NA
"VPS52",75.7754086497712,70.9087610185229,0.690024762307513,0.0957658389964789,1,0.12051446280181,0.83679723861231,0.0539285675665487,0.910149564705671,-0.0124997482411338,0.426334831427665,0.0759087569585285,NA,NA,NA
"BTF3",804.409678748184,805.903179562491,0.984384901023477,-0.00267608474346676,0.83902347505874,0.00472327770031151,0.513291236625387,-0.0873404211097627,0.691044477544875,0.0440023552345911,0.982808387637192,0.00205920873784392,NA,NA,NA
"PRX",4.62266666980802,6.69931659685581,0.261573128817017,-0.535288595693751,0.221378777973067,0.266265316170115,0.284380040334814,-0.689595667245119,0.283245568964148,-0.118442127973841,0.36421418634232,-0.0865477769080698,NA,NA,NA
"PRXL2A",11.9275653448161,11.9786682449849,0.990985214113582,-0.00616793211434622,0.516869189287983,0.00321139382356794,0.653814745726014,-0.271930191016093,0.723044716273384,0.0392404729078795,0.835288198378679,0.0198679334990954,NA,NA,NA
"IDH1",97.7698912354219,112.292639674491,0.40476520924278,-0.199801215070959,0.83902347505874,0.182134855720053,0.325084692671948,-0.287887222147481,0.358941840962901,0.101355332982808,0.487223507730817,0.0663176291235501,NA,NA,NA
"IDH2",1745.45468551372,1876.58342385313,0.349801948074637,-0.104505523956079,0.814039616091983,0.197550374615401,0.501982874895942,-0.0899534456291512,0.540156486735636,-0.0677761875862451,0.739837921386533,-0.0317254856581513,NA,NA,NA
"BTG3-AS1",6.86196363796903,6.13669886665813,0.765457792219242,0.161158690105722,0.424122559537703,0.106642924592596,0.885998998188718,-0.0659382022229203,0.56334842481075,-0.0639449056676034,0.339841617102333,-0.0910234599974049,NA,NA,NA
"BTK",3575.14811142861,3761.72627061469,0.630269782525067,-0.0733918609710623,0.781024036907938,0.112697002788313,0.358475155721345,0.155623955883769,0.352890944267811,-0.102631644391546,0.641009218479198,-0.044537865336147,NA,NA,NA
"VRK3",543.808207514324,560.418118859319,0.676585796252628,-0.0434056746096458,0.600351985651704,0.114691307918887,0.857119217574217,-0.0193792814125657,0.0486905895467117,-0.215777663721745,0.210658659523207,-0.119194862626235,NA,NA,NA
"BTN2A1",78.9863527041408,85.0400896951553,0.690761860125062,-0.106539713183032,0.923341476181531,0.081404996704656,0.209091403408882,-0.324874645451484,0.255238697598259,0.125524214103833,0.540265876380908,0.0584738381636301,NA,NA,NA
"BTN2A2",54.8952128669636,67.6562157683641,0.462484641349536,-0.301542140174681,0.563701004360593,0.154070736152745,0.928560308902338,0.0375715044225941,0.566434768022832,-0.0634407805787854,0.614864871012501,-0.0480540027927164,NA,NA,NA
"BTN3A1",513.088041888302,510.691102603277,0.971757585496263,0.00675547798939685,0.948850522451495,0.011209463166987,0.452438535046865,-0.133011801118545,0.602529632378916,-0.0576366025057144,0.525075784807123,-0.0606783022896207,NA,NA,NA
"BTN3A2",3538.44417930162,3445.85948782721,0.715880986647816,0.0382512864180847,0.897911034179969,0.0791711127721481,0.616595386681911,0.0764498172320968,0.857092213910683,0.0199448981254396,0.714978702843103,0.0348869264589905,NA,NA,NA
"IDUA",53.4583575750654,47.2598970755983,0.684265061152532,0.177799026340404,0.872572229346763,0.129795904327277,0.393746861414117,-0.338509819194993,0.284310937172518,0.11818219531981,0.103007875236934,0.154868772296267,NA,NA,NA
"BTNL8",11.8304758876393,15.538746941179,0.530319738815975,-0.393362060107774,0.745136724487172,0.112447899188035,0.500528733283316,-0.486977208057288,0.199341376019488,0.141447906877279,0.132420278955222,0.143046313232352,NA,NA,NA
"PSMA2",240.768648689288,257.227143066665,0.621933379538053,-0.095395340388071,0.500579311675791,0.137124564263993,0.770975086824333,0.0513717119982925,0.984824371430501,-0.00210692676998042,0.285834851199163,-0.101730038310248,NA,NA,NA
"IER3-AS1",23.5006676548452,19.1116544600354,0.677740931766163,0.298249069270631,0.506929525715489,0.0907492362227138,0.896434015977714,-0.0769387751406099,0.390683508816075,0.0948667692471875,0.166271227949515,0.131709618111884,NA,NA,NA
"VWA2",15.0259792789691,8.92879368294316,0.174955738590132,0.750921838341613,0.13671890624088,0.486969918936624,0.110520853938752,0.865205567038086,0.439632668107613,0.0854468289883242,0.510322207874369,0.0628504519080237,NA,NA,NA
"BUD13",8.48793885004472,14.1377366084412,0.10036807798469,-0.736065001543689,0.341357155113758,0.322391846970961,0.188829939152406,-1.02451916935926,0.580025354684095,-0.0612360285801508,0.957047268737027,-0.00514693222678626,NA,NA,NA
"BUD13P1",14.7312957899414,17.0960617080333,0.416096465852671,-0.21477968263499,0.441406903327483,0.212944090520719,0.906187254919602,-0.0366732287723364,0.600607460717403,-0.0579416594506809,0.338040243204375,-0.0913621473497651,NA,NA,NA
"BUD23",132.708306784716,147.521881839782,0.322903543555466,-0.152670286477434,0.480403526750879,0.227883062266199,0.269556411581935,-0.211500196964598,0.810472809259607,0.0265594326485032,0.839218325323807,0.0193873221002815,NA,NA,NA
"BUD31",663.070732823961,640.674762529259,0.728763208634052,0.0495706165494452,0.83902347505874,0.0970365825203693,0.883739024722626,-0.0191272164282709,0.952309405568678,0.00662466397868844,0.705016519972139,0.0361643194312215,NA,NA,NA
"BX255925.3",5093.83560623711,4506.81906651229,0.446169646481053,0.176642868244244,0.592936077528902,0.225124736773157,0.52953489996756,0.137729842164251,0.639999802392828,-0.0517716476988939,0.92342587836575,0.00918526719162743,NA,NA,NA
"BX293535.1",24.8785522305288,14.0425038138046,0.205344585271543,0.825102337731527,0.333241283782151,0.54170534769402,0.378410060970004,0.305584518488128,0.46335297928994,0.0810968322677617,0.357861053936813,0.0876959917608544,NA,NA,NA
"BX323046.1",9.16988483581897,8.99913767674185,0.934732837270611,0.027116850313832,1,0.021303416941421,0.905899768186239,-0.0438085590913261,0.405736266450459,-0.0919002187187938,0.501536776115762,-0.0641592881325029,NA,NA,NA
"IFI44",189.60998451391,196.080830335719,0.907339653217933,-0.0484135627434046,0.441416151473848,0.0193604572183894,0.345679531542927,0.233154419224733,0.685044687010492,0.0449038767852077,0.495469707134748,0.0650701416724081,NA,NA,NA
"BX571818.1",9.04942635744612,13.8569790714217,0.228687406281961,-0.614714525218984,0.325544902560782,0.224417684960387,0.22113741586136,-0.714188664387907,0.420298852233997,-0.0890910945086745,0.560538326818827,-0.0555787788092243,NA,NA,NA
"BX640514.2",8.80594490986026,6.29277564160755,0.318401658176837,0.484781311830807,0.35157649279321,0.283024395510944,0.434539970186793,0.503241472130493,0.218651266904702,0.135628413993231,0.421074426159925,0.0767726213108124,NA,NA,NA
"BYSL",11.7628278265571,11.6107899214279,0.970224302389752,0.0187688040208337,0.904401310690017,0.00865972353614659,0.490572982625748,-0.469179563572095,0.650936773270636,-0.0500870553405535,0.69212864231446,0.0378264159565124,NA,NA,NA
"BZW1",613.545678836119,601.896345534529,0.849413199706916,0.0276557000610943,0.676695098975212,0.0486371326531295,0.847278698141714,0.0275965893095625,0.428795706608736,0.087477978776687,0.627959271838216,0.0462852022112054,NA,NA,NA
"BZW1P2",6.85563368299871,6.17348457119466,0.554931984184235,0.151204987699015,0.889456159817259,0.207600023200435,0.614802631164597,0.119222936887192,0.273525221476037,0.120844405605127,0.694508856128816,0.0375186123148242,NA,NA,NA
"BZW2",109.948525016492,116.380037558632,0.705940066137909,-0.0820153665410447,0.6845313580617,0.0952195810171715,0.765265726091548,-0.0835339430834827,0.915190284975764,-0.0117958107888844,0.68706847583382,-0.0384820794946118,NA,NA,NA
"C10orf143",19.6744642945081,23.4047166969331,0.444565896442239,-0.250474948117951,0.208934728439617,0.214952123785192,0.0927119111745495,-0.561540346070194,0.421397532649892,-0.0888814635486319,0.337239920264478,-0.0915129876903593,NA,NA,NA
"SEPT6",5060.98832671941,4802.26905581106,0.313479787651313,0.0757029113105149,0.535178845350161,0.213150971556615,0.26245644234454,0.12543843021522,0.359763104611331,0.101183132237185,0.523381952235133,0.0609260908929297,NA,NA,NA
"PSMC2",126.461879228706,167.752451831294,0.0851913270873594,-0.407631289387566,0.380638061060138,0.344888896494885,0.125140366186544,-0.414742440396504,0.576473232872303,-0.0618099382231756,0.735180734293672,-0.0323150516453348,NA,NA,NA
"C11orf1",24.5587000960175,33.0364596453326,0.104092152862132,-0.427824888342755,0.184905805265587,0.372358809673622,0.234005291808102,-0.363328264653853,0.15574814546362,-0.156270276284205,0.327640712049432,-0.093340200855631,NA,NA,NA
"C11orf21",2974.46210045019,3119.96667250028,0.712215795747918,-0.0689018222018498,0.940340378161833,0.0879036690650999,0.883733694964035,-0.0326341175168681,0.94539182605162,0.00758696226305449,0.693054890104014,-0.0377065898759552,NA,NA,NA
"IFNAR2",35.7942799579742,37.6450200401275,0.70145063549437,-0.0727299686562949,0.85577163901496,0.086300744930421,0.801738631391064,-0.0612892641122155,0.508762580017346,0.0730941517893207,0.638799806241297,0.0448326483297387,NA,NA,NA
"C11orf49",704.374445782735,665.077535855387,0.461045533934891,0.0828200279133031,0.416464112333108,0.186542586698884,0.741139341110748,0.0440886701936478,0.92408422440433,-0.0105548927611519,0.618617126054944,0.0475455063142427,NA,NA,NA
"C11orf54",24.2334405644087,29.8891023125145,0.239071490936776,-0.302620320601018,0.309765768478898,0.279628648601134,0.397895054558314,-0.240361867778036,0.548257912764848,-0.0664289699881327,0.0936072367703272,-0.159204177626045,NA,NA,NA
"C11orf58",2831.62078256017,2895.80294530672,0.762671630174124,-0.0323353635231543,0.805752197352761,0.0891736279698237,0.737027632644686,0.0352999749745703,0.987304777457823,-0.00176252527873362,0.274853481700768,-0.10406694117249,NA,NA,NA
"IFRD1",6959.79366980984,7516.82677203661,0.324829247405746,-0.111079220254658,0.460679232253131,0.244999419240692,0.672180306235232,-0.0532537169520242,0.981249927993393,0.00260327009560081,0.305848079947481,-0.0976201652691567,NA,NA,NA
"C11orf71",76.1072782726366,88.1794325799993,0.281526046225311,-0.212407765694734,0.195769607263485,0.31059293851364,0.556002375202291,-0.119232359281068,0.159094180506979,-0.155031318339184,0.0764958621724752,-0.168073300737588,NA,NA,NA
"C11orf80",36.8663590650019,30.2171676291643,0.325151929396925,0.286936504872014,0.270704075414223,0.280019172889414,0.440827778540913,0.272957509922628,0.354216177577169,0.1023509615297,0.676673660518245,0.0398346459282981,NA,NA,NA
"C11orf98",3.49871229015155,4.56942186248865,0.139763091029263,-0.38518761033687,0.145680782582054,0.348746487748739,0.19393661623734,-0.470036534847993,0.255527740274081,-0.125448501870506,0.303967804771905,-0.0979986155722488,NA,NA,NA
"C12orf10",91.8162536091816,71.7009059324288,0.351061065774875,0.356758219450617,0.398308471014949,0.344981105707411,0.611827666994716,-0.130017117578799,0.21095458528004,0.137902408877468,0.204127444566784,0.120908021762906,NA,NA,NA
"IFT22",9.33682901472507,13.0678720447208,0.122732298183044,-0.485019665296912,0.279315041261868,0.344240266888613,0.34691389118192,-0.431641349974596,0.467307472193434,-0.0803836748911793,0.859459060070974,-0.0169194756714088,NA,NA,NA
"IFT27",28.4159759923121,25.8653039245416,0.587155386578379,0.135684124206656,0.630425872931991,0.164018071403099,0.96039557347991,0.0125237978359596,0.28656911107686,0.117633368172032,0.347310663343012,0.08963111892109,NA,NA,NA
"C12orf45",12.1340324591799,9.97653221487352,0.523941903119162,0.282448740450202,0.374653416557954,0.17794350066619,0.74252770320115,0.149000238326382,0.132958966637241,0.165286785875047,0.101062536926029,0.155739579511699,NA,NA,NA
"C12orf49",76.1437725068755,69.1304952276411,0.625691306836857,0.139403788643628,0.622847134975783,0.137760902102038,0.798634065209173,0.0855868257044178,0.155295726168062,0.156439312671046,0.479524745727996,0.0674924888806187,NA,NA,NA
"C12orf57",747.412006233344,744.207141763627,0.960330029417355,0.0061995036712581,0.528163696840834,0.0105245311226584,0.705487765913213,0.0578836538776081,0.614461009218533,-0.0557525237594819,0.925094910964902,0.00898447297860116,NA,NA,NA
"C12orf65",64.7884223075855,74.0876095814722,0.373883399192679,-0.193496259746653,0.398308471014949,0.229310557969936,0.254389273070188,-0.284976006432187,0.111540532999382,-0.17490531027525,0.163876366684759,-0.132451552903268,NA,NA,NA
"IFT80",21.11883636464,27.2741925528536,0.133350064656013,-0.369006141230998,0.363457597197972,0.302062125711378,0.525893130381561,-0.185343105976981,0.507761944287668,-0.0732663525349441,0.312984195269693,-0.096197516908779,NA,NA,NA
"C12orf76",11338.8117595482,11296.7775866231,0.96697025472602,0.00535816069170502,0.556502261845883,0.00967804486985979,0.575886627371154,0.0808766580371723,0.218148469457537,0.135775223196238,0.46547689446766,0.0696627752682218,NA,NA,NA
"C13orf46",28.2348227965936,21.3985191831877,0.0972411718983236,0.399964613973497,0.0741715287180224,0.504274669645048,0.321064456839594,0.287416636558516,0.355658575725897,0.102046202326252,0.162902452102369,0.132755579263057,NA,NA,NA
"IGBP1",933.40180018902,892.741577894692,0.486594616672985,0.0642556312124368,0.507403056513871,0.195800025783313,0.127990873628287,0.149624752929838,0.614332173047475,-0.0557727826707317,0.62773690355158,-0.0463151077322944,NA,NA,NA
"C14orf28",15.8951291933961,15.385217541179,0.880910928323048,0.0470398995679269,0.940339172327688,0.0438213694778368,0.906623660338948,0.0383513990141753,0.60783392542061,0.0567970077867077,0.37624995837919,0.0844058635721945,NA,NA,NA
"C14orf93",18.2033639103506,19.1137678634075,0.873853438511764,-0.0704071228302618,0.722419819350757,0.0409538441424449,0.486585445057012,-0.41613735580068,0.321155218760943,0.109560894964422,0.333884661324959,0.0921478523111255,NA,NA,NA
"C15orf39",129.922698651997,126.030847977017,0.822691076275316,0.0438766058545336,0.692404759374788,0.0555736091504009,0.958169536750385,-0.0110997038339387,0.744406851667715,0.0361013798471645,0.341640581935634,0.0906863565938026,NA,NA,NA
"C15orf40",83.0648120216201,82.4527510269963,0.94981780977631,0.0106698210181422,0.914854647341072,0.0172420274570323,0.97359216335335,-0.00556525401384204,0.614138940694752,-0.0558031710376064,0.71571362558403,0.034792937678425,NA,NA,NA
"C15orf41",15.2324210221143,9.85728498991195,0.204885976232965,0.627883017923435,0.389152429350015,0.446860749588096,0.41515927729436,0.457908317244836,0.18209158641486,0.146999044961107,0.0776474110235835,0.167429068966814,NA,NA,NA
"CTSZ",63.8554447456272,60.6287579094628,0.793760353047151,0.0748073725703883,0.889455603805112,0.0735550205529263,0.793478116620925,-0.0756276591914662,0.18433873739761,-0.146254885423192,0.324979150598093,-0.093852871310715,NA,NA,NA
"PSMG3-AS1",407.882270815583,310.83579372601,0.0887916721095819,0.392000155482138,0.0871410121560943,0.630981770642844,0.0718935558133977,0.315634516337828,0.232145030083035,0.1317740882244,0.0890004210316238,0.161455636142318,NA,NA,NA
"IGFBP7",105.257725975603,109.473816771894,0.866870581466,-0.0566597249680723,0.592936077528902,0.0335346722545102,0.766815289250704,-0.100451904925769,0.182702522853528,0.146796070916136,0.216328839146234,0.11773803652747,NA,NA,NA
"C15orf65",15.9904919155682,18.5196457213493,0.582341855479594,-0.211842179140826,0.982938052135142,0.106613975435473,0.504230603070186,-0.261004816518961,0.788468240418582,-0.0297127017720729,0.250950361362148,-0.109381210829898,NA,NA,NA
"C16orf45",16.5943766100644,16.8741936845373,0.9513138361254,-0.0241241324900394,0.5264504950133,0.0176445705951725,0.485524501176657,-0.367327530747657,0.819970035726709,0.0252051245302992,0.684719411983805,-0.038787063283724,NA,NA,NA
"PSRC1",314.794654733166,345.934973752969,0.631240668069954,-0.136089832568934,0.556502261845883,0.127470090276885,0.793935414905174,-0.074701955423186,0.0766297453629858,-0.19425257051882,0.101813431139987,-0.155401904230441,NA,NA,NA
"PSTPIP1",69.0675460440109,91.7534733853398,0.439517831724085,-0.409754807219998,0.92327756286228,0.152982336428201,0.142396332756739,-0.851383032865645,0.692861167840688,0.0437299485889261,0.396521002285037,0.0808904512657088,NA,NA,NA
"C16orf72",244.392648233602,244.833324393262,0.988656653777346,-0.00259905040900105,0.982939779401623,0.00356339544607416,0.846678878295101,-0.0375324217589287,0.533500780806555,0.0688904277049848,0.78642038262216,-0.0258896368284941,NA,NA,NA
"C16orf86",126.985200567016,114.516471825758,0.402733958318318,0.149105240864721,0.398308471014949,0.251926839958415,0.505894953233644,0.12274386433231,0.816934002728606,0.0256376521866367,0.234732870483861,0.113188125104641,NA,NA,NA
"IGHG4",23.1457839933299,14.3432696459403,0.431614737721198,0.690375496698559,0.0839026862251864,0.262317593589071,0.511551116356953,0.433490590775209,0.17534123213003,0.149275507918994,0.0924755937433712,0.159748958352675,NA,NA,NA
"C16orf91",23.9838646525302,22.1180311322181,0.660442969319664,0.116841179149597,0.528121926890171,0.11445393176474,0.864228893520275,0.0571914124843907,0.520746941192751,0.0710450656418504,0.284174614250621,0.102079445691494,NA,NA,NA
"C17orf49",6.26326562672513,4.5725066826844,0.253334200399553,0.453929786848707,0.410225921670454,0.404576709737779,0.349296822577118,0.329779356431619,0.162476025647716,0.153798613002489,0.233921101547193,0.113383426299169,NA,NA,NA
"IGHV3-20",11.7297702016636,12.0785552499883,0.907604692367363,-0.0422731504110826,0.978626362680505,0.0290826162976714,0.799006812553349,-0.129199346164036,0.564541594524775,0.0637498583897727,0.788154985977999,0.0256742868818491,NA,NA,NA
"C17orf51",125.998062070498,130.2759707154,0.792398409116617,-0.0481694603149597,0.570944320990383,0.0744966576992039,0.994871652247216,0.00113437573273265,0.129817750717007,-0.166619415574077,0.0596321337300149,-0.178544505336044,NA,NA,NA
"IGHV4-4",36.8412946058277,49.9681903154346,0.260175934339236,-0.439686210589186,0.299690611294188,0.259493541702091,0.511079403508941,-0.262954841974573,0.387309270230307,-0.0955410254541121,0.450902673549484,-0.0719526837401811,NA,NA,NA
"C17orf67",27.4925529086377,28.5736701533184,0.798731254123593,-0.0556454764395451,0.700310014619856,0.062535207424165,0.667924094834521,-0.101315100287046,0.386046497195248,0.0957942618447348,0.510075549368408,0.0628870386329097,NA,NA,NA
"C17orf75",11.576725391387,12.0426402875184,0.914636261181896,-0.0569245020030253,0.838793106753408,0.0283521710138822,0.440975231737323,-0.410344977967212,0.825901486472637,-0.0243611835699781,0.928063873472492,0.0086273858387749,NA,NA,NA
"C17orf80",32.2142436661707,39.0109304095285,0.3574676777688,-0.27617968379382,0.270704075414223,0.26074738092301,0.287230072012708,-0.37906856771201,0.717337514378199,-0.0400842939165807,0.498970649123786,-0.0645438336793813,NA,NA,NA
"C17orf97",6.50620550135041,8.89220726374734,0.0718345135943934,-0.450725184517608,0.220852572848589,0.39415620214652,0.102218199752642,-0.532849063287865,0.0523120770487991,-0.212491283061822,0.0639660370225283,-0.175643981767006,NA,NA,NA
